0.3114321884027382,0.17525
0.3332488040526673,0.174
0.3550654197025964,0.173
0.3768820353525255,0.173
0.4076980049580504,0.1725
0.4292419129123554,0.17175
0.45105852856228457,0.1715
0.47287514421221366,0.1715
0.4949644675577669,0.1715
0.5165083755120718,0.1715
0.5385976988576251,0.17175
0.5604143145075543,0.172
0.5735042838975117,0.17225
0.5953208995474408,0.173
0.6171375151973699,0.17375
0.6389541308472991,0.17425
0.6607707464972282,0.17575
0.8173049637854697,1.18775
0.8393942871310228,1.203
0.8824821030396329,1.228
0.9032078879070655,1.25325
0.9700212733349735,1.26975
1.1480993985775199,1.1655
1.1696433065318248,1.16575
1.3714470012936693,1.0885
1.44044204828657,0.967
1.461985956240875,0.95425
1.6310647275278258,1.292
1.7717818984698686,0.90925
1.791689560250429,0.9145
1.9645862392761173,1.10025
2.0079467628803513,1.134
2.0300360862259046,1.14025
2.052398117267082,1.14975
2.073942025221387,1.1625
2.095758640871316,1.168
2.117029841129997,1.17
2.199114857512855,1.63575
2.2214768885540326,1.62275
2.2432935042039617,1.6155
2.2648374121582666,1.62525
2.2861086124169474,1.638
2.307652520371253,1.6425
2.3300145514124297,1.6575
2.351013043975487,1.687
2.480276491701317,2.09075
2.502093107351246,2.04775
2.5244551383924234,1.99925
2.5473625848248487,1.9465
2.569724615866026,1.899
2.5918139392115793,1.8615
2.6136305548615084,1.829
2.636538001293934,1.8
2.658081909248239,1.76625
2.6809893556806648,1.73475
2.836978157577658,1.586
2.8596128963144594,1.5685
2.88088409657314,1.5515
2.947697482001048,1.5145
2.9697868053466014,1.5055
2.9916034209965305,1.49475
3.014238159733332,1.48575
3.036054775383261,1.479
3.057325975641942,1.4715
3.0802334220743677,1.464
3.102595453115545,1.457
3.124957484156722,1.45175
0.0136353847812057,0.176
0.03572470812675893,0.176
0.05781403147231216,0.176
0.07963064712224129,0.17625
0.10171997046779452,0.17675
0.12353658611772364,0.17725
0.14562590946327686,0.178
0.1677152328088301,0.17875
0.19007726385000745,0.17975
0.8028514559173916,1.18
0.8246680715673207,1.1915
0.8470301026084981,1.2135
0.8914814569952286,1.23775
0.9130253649495337,1.2485
0.9558404731625195,1.26325
0.9792933349861933,1.26725
1.2634547538265202,1.392
1.3785374013798963,1.09675
1.4486232791552935,0.95775
1.468803648631478,0.954
1.7573283906017905,0.9145
1.7785995908604715,0.9105
1.970858516275472,1.095
1.9934932550122733,1.115
2.013946332184082,1.13375
2.037399194007756,1.143
2.0583976865708125,1.15325
2.08075971761199,1.16825
2.1020309178706706,1.1745
2.124120241216224,1.17425
2.205659842207834,1.631
2.227749165553387,1.6205
2.249293073507692,1.61825
2.2716551045488695,1.629
2.2929263048075503,1.64125
2.314197505066231,1.638
2.3368322438030327,1.654
2.3575580286704656,1.69675
2.443188245096437,2.116
2.4647321530507424,2.09575
2.4865487687006715,2.08025
2.508910799741849,2.02975
2.53154553847865,1.982
2.553362154128579,1.93175
2.5759968928653807,1.88575
2.5975408008196856,1.8555
2.6207209549477355,1.82575
2.6425375705976646,1.78975
2.664626893943218,1.754
2.6869889249843952,1.72975
2.820888403535835,1.598
2.8429777268813883,1.57925
2.865885173313814,1.5625
2.8879744966593672,1.5485
2.9100638200049205,1.51975
2.932971266437346,1.50875
2.954242466696027,1.51325
2.9774226208240764,1.50125
2.9986938210827576,1.49225
3.0205104367326867,1.48475
3.042872467773864,1.4775
3.0649617911194174,1.46775
3.0873238221605943,1.4585
3.1096858532017717,1.453
3.1325932996341974,1.44975
0.007090400086226964,0.176
0.02890701573615608,0.17625
0.050996339081709315,0.17625
0.07308566242726255,0.1765
0.09517498577281579,0.177
0.11699160142274491,0.177
0.13908092476829814,0.1775
0.16117024811385136,0.1785
0.18298686376378048,0.17925
0.7973973020049093,1.169
0.8194866253504626,1.1835
0.8407578256091435,1.20025
0.8854818876914982,1.22575
0.9062076725589308,1.25075
0.9730210579868387,1.27025
1.1726430911836903,1.166
1.256091646044669,1.40975
1.3728105397717898,1.0885
1.4407147559821942,0.9635
1.4630767870233716,0.9545
1.485711525760173,0.94625
1.6321555583103222,1.2965
1.6752433742189323,1.29225
1.7715091907742444,0.90925
1.7933258064241737,0.91475
1.9643135315804932,1.1005
1.9847666087523017,1.108
2.007401347489103,1.1285
2.027854424660912,1.14
2.0513072864845854,1.1495
2.0728511944388903,1.16225
2.0938496870019474,1.16775
2.1162117180431244,1.17025
2.1969331959478624,1.636
2.21929522698904,1.623
2.241657258030217,1.6155
2.262928458288898,1.6255
2.284745073938827,1.63775
2.306288981893132,1.64175
2.328105597543061,1.656
2.3507403362798627,1.6845
2.4344615988364655,2.1495
2.457369045268891,2.09275
2.478912953223196,2.06975
2.5007295688731253,2.051
2.523364307609927,2.004
2.5459990463467284,1.95225
2.5680883696922816,1.90325
2.5893595699509624,1.8655
2.612267016383388,1.834
2.6346290474245655,1.80075
2.6567183707701183,1.77
2.6788076941156715,1.74
2.834796496012665,1.585
2.8568858193582183,1.56825
2.8792478503993957,1.552
2.944970405044807,1.51675
2.9676051437816087,1.5055
2.9891490517359136,1.49525
3.011238375081467,1.486
3.0336004061226443,1.476
3.055689729468197,1.46925
3.0777790528137503,1.4625
3.1001410838549277,1.45475
3.121139576417985,1.45125
